trade_id,ticker,trade_date,open_price,high_price,low_price,close_price,volume,market_cap_usd,pe_ratio,dividend_yield,beta,sector,portfolio,currency,analyst_rating,shares_held,purchase_price
Trd00669,NVDA,06-05-2020,703.65,706.62,658.36,683.06,20084007,6553559061,27.34,1.823,1.93,Consumer,Portfolio_C,Usd,Sell,259,768.79
Trd01688,WFC,06-05-2020,751.8,767.98,726.68,764.77,27775484,3706657410,33.52,4.42,1.402,Financial,Portfolio_A,Gbp,Buy,3165,662.08
Trd00287,JPM,07-05-2020,255.7,262.58,242.74,254.99,24206452,1115533567,8.27,3.786,1.727,Consumer,Portfolio_B,Usd,Sell,284,270.59
Trd01383,MSFT,07-05-2020,472.17,491.57,447.56,461.65,25562169,4419675061,51.11,0.507,2.478,Technology,Portfolio_C,Usd,Sell,2512,405.87
Trd01328,WFC,07-05-2020,446.53,460.9,412.43,430.53,11582286,1949394570,49.04,1.65,1.402,Consumer,Portfolio_A,Usd,Sell,3289,465.55
Trd01524,BRK,11-05-2020,593.2,610.24,532.39,553.86,33861742,1299492917,49.08,2.406,0.915,Financial,Portfolio_C,Usd,Sell,421,641.17
Trd00804,JPM,11-05-2020,360.97,390.45,351.76,377.28,18893959,2260296176,63.99,1.307,2.089,Healthcare,Portfolio_A,Eur,Sell,1032,376.92
Trd00682,AMZN,12-05-2020,789.47,848.58,764.47,811.27,30252574,820828383.1,65,2.475,1.921,Financial,Portfolio_A,Gbp,Buy,816,911.3
Trd00488,GS,12-05-2020,444.83,453.74,431.53,440.66,14805735,4138193994,35.27,0.13,1.385,Energy,Portfolio_B,Usd,Sell,92,468.03
Trd00007,GOOGL,13-05-2020,611.29,635.59,576.51,601.95,26122325,722730063.6,67.77,2.406,2.27,Healthcare,Portfolio_C,Gbp,Sell,497,632.89
Trd00994,INTC,13-05-2020,585.24,593.55,558.52,566.54,12031438,3799497677,29.06,3.374,1.402,Technology,Portfolio_A,Usd,Buy,2441,563.23
Trd00157,MSFT,13-05-2020,493.74,503.82,447.84,466.36,19617585,3160830450,17.2,0.335,1.667,Technology,Portfolio_B,Usd,Buy,2255,491.12
Trd00879,META,15-05-2020,560.97,567.19,501.35,520.33,10725775,1934649900,38.36,1.209,1.548,Consumer,Portfolio_C,Usd,Buy,1718,508.46
Trd01753,AMZN,19-05-2020,293.54,329.93,283.94,315.81,32302968,2445055971,61.25,3.628,0.329,Energy,Portfolio_B,Gbp,Buy,3205,308.19
Trd01062,AMZN,22-05-2020,121.8,130.5,120.72,127.81,1861619,715701619.1,43.73,1.637,1.402,Technology,Portfolio_A,Usd,Sell,2606,131.46
Trd00418,BRK,25-05-2020,715.49,731.41,696.78,719.02,5662525,6321247793,56.02,2.406,0.655,Technology,Portfolio_A,Eur,Sell,4705,698.68
Trd01227,GS,27-05-2020,157.47,163.27,155.75,157.52,25923014,1315331853,12.22,1.207,1.056,Technology,Portfolio_A,Usd,Sell,305,130.71
Trd00407,META,27-05-2020,266.44,270.18,239.16,250.9,40476651,1896328043,52.51,0.452,2.246,Consumer,Portfolio_B,Usd,Sell,4154,262.9
Trd00574,JPM,28-05-2020,456.29,484.63,452.12,479.79,45956096,3297597630,79,1.254,0.792,Financial,Portfolio_A,Usd,Sell,1009,401.3
Trd00937,TSLA,29-05-2020,443.96,463.01,439.91,457.68,28205009,4095381054,43.73,2.726,2.176,Technology,Portfolio_B,Usd,Sell,3630,383.85
Trd01627,AAPL,01-06-2020,441.7,486.91,433.8,473.32,9561446,2529687139,77.38,1.201,1.922,Technology,Portfolio_A,Usd,Sell,4083,519.56
Trd01183,AAPL,02-06-2020,652.95,659.6,644.57,650.29,19164207,756258657.2,16.21,1.253,1.402,Technology,Portfolio_C,Usd,Sell,3816,668.89
Trd01463,AMD,03-06-2020,105.59,108.99,96.75,101.32,25562169,379079053.3,54.39,4.126,2.448,Healthcare,Portfolio_B,Usd,Buy,4484,108.41
Trd01287,GS,04-06-2020,220.59,226.59,205.19,211.53,30693091,1244417875,13.63,1.079,1.97,Consumer,Portfolio_B,Usd,Sell,1316,182.45
Trd01230,JPM,05-06-2020,188.77,196.57,176.92,179.34,25562169,1274613677,70.72,2.406,2.104,Healthcare,Portfolio_A,Eur,Sell,4490,158.46
Trd00894,BAC,08-06-2020,283.59,290.44,269.02,282.56,19005481,612829973.4,43.73,1.941,1.16,Healthcare,Portfolio_C,Usd,Buy,2604,304.65
Trd00364,WFC,11-06-2020,124.71,129.13,122.44,122.98,18790402,574429003.7,65.74,1.585,1.402,Technology,Portfolio_A,Usd,Sell,1412,138.12
Trd00422,WFC,11-06-2020,661.25,719.53,649.83,708.73,21981561,6050250119,69.04,0.43,2.15,Technology,Portfolio_C,Usd,Sell,1550,848.12
Trd00184,AMD,15-06-2020,543.03,553.44,499.88,438.495,13028080,4404859658,53.06,1.89,0.902,Consumer,Portfolio_B,Usd,Buy,3380,496.86
Trd00915,AMD,15-06-2020,218.08,229.71,216.23,222.6,24731139,1522280596,72.3,4.16,0.837,Financial,Portfolio_C,Usd,Buy,1978,241.95
Trd01759,AMZN,15-06-2020,680.69,703.07,669.48,702.81,42271316,5203575019,49.64,0.004,1.558,Healthcare,Portfolio_A,Eur,Buy,2027,796.5
Trd01246,META,16-06-2020,686.99,750.01,676.65,733.13,31779009,1024340233,43.73,3.847,0.317,Consumer,Portfolio_A,Usd,Buy,2364,709.02
Trd00358,AAPL,17-06-2020,447.74,467.08,433.64,463.72,19581102,1925840289,9.17,1.546,1.759,Consumer,Portfolio_C,Usd,Sell,3043,396.02
Trd00744,INTC,17-06-2020,224.05,241.86,213.72,234.2,40009849,277079678,48.87,4.254,2.21,Consumer,Portfolio_C,Eur,Buy,14,194.65
Trd01480,INTC,17-06-2020,578.32,599.4,569.43,584.97,20761568,3366879071,43.73,2.406,1.65,Technology,Portfolio_A,Eur,Sell,4363,576.32
Trd00629,META,17-06-2020,157.79,158.74,146.2475152,158.74,49895472,1116471757,49.38,2.167,0.981,Healthcare,Portfolio_B,Gbp,Sell,1832,185.08
Trd00865,NVDA,17-06-2020,756.81,811.62,719.71,776.15,21804161,1949394570,54.01,1.258,0.728,Financial,Portfolio_C,Usd,Buy,1440,880.65
Trd01969,WFC,17-06-2020,464.86,487.43,432.55,444.48,3064740,1336166440,9.7,0.22,1.745,Healthcare,Portfolio_C,Usd,Sell,562,474.47
Trd01657,AMZN,18-06-2020,562.91,578.38,538.87,438.495,19544056,1987138312,49.79,3.699,1.732,Energy,Portfolio_A,Usd,Sell,742,590.98
Trd00233,META,18-06-2020,329.97,341.03,326.89,329.97,25562169,1949394570,15.54,3.749,1.775,Financial,Portfolio_A,Usd,Sell,2729,318.86
Trd01642,NFLX,18-06-2020,181.9,188.68,173.77,185.02,11757641,622548265.2,37.52,4.297,0.827,Consumer,Portfolio_B,Usd,Sell,3715,207.79
Trd00023,TSLA,18-06-2020,511.72,537.27,485.31,505.08,40012772,684038935.4,8.6,4.494,1.122,Technology,Portfolio_B,Usd,Buy,4787,574.22
Trd01924,WFC,18-06-2020,239.07,239.35,226.5,227,16931180,1011947840,47.81,0.903,1.38,Technology,Portfolio_B,Usd,Buy,359,212.54
Trd00145,TSLA,19-06-2020,310.11,313.48,293.05,305.91,6090408,479081980.1,43.73,2.406,1.795,Financial,Portfolio_A,Usd,Sell,-33,364.66
Trd00136,AMD,22-06-2020,628.48,671.05,604.7,668.23,32627974,4931189920,17.01,2.618,1.623,Technology,Portfolio_B,Usd,Sell,4694,651.91
Trd00572,AMD,22-06-2020,75.38,75.43,70.59,72.47,30498912,375161681.4,69,2.406,2.127,Energy,Portfolio_C,Usd,Buy,2559,68.47
Trd01787,INTC,22-06-2020,766.1,770.81,685.34,438.495,47559857,991060374.1,28.57,1.261,2.146,Technology,Portfolio_A,Usd,Sell,4645,573.98
Trd01578,MSFT,22-06-2020,399.58,419.23,394.26,410.27,15835861,2952006705,11.7,2.393,2.066,Financial,Portfolio_B,Usd,Buy,3601,444.48
Trd00978,JPM,23-06-2020,547.65,593.79,529.91,590.39,28173756,2697505489,79.3,1.208,0.833,Energy,Portfolio_B,Eur,Buy,264,556.88
Trd00970,AMD,24-06-2020,538.27,559.25,500.74,523.34,17221554,2222046689,77.81,2.612,1.402,Consumer,Portfolio_A,Eur,Buy,4463,552.79
Trd01636,NFLX,24-06-2020,649.11,701.5,632.86,677.46,45389772,1713068713,47.65,0.293,0.947,Healthcare,Portfolio_C,Eur,Sell,-472,593.82
Trd01913,TSLA,24-06-2020,724.5,739.62,691.72,438.495,1670205,6728021115,43.73,1.942,1.402,Consumer,Portfolio_A,Usd,Sell,3495,768.71
Trd00342,AMD,25-06-2020,307.66,321.27,292.52,310.99,25562169,2638057886,45.68,2.406,1.085,Healthcare,Portfolio_A,Usd,Buy,2680,337.37
Trd01421,AMD,25-06-2020,378.96,387.61,370.04,377.24,12660798,3342910374,48.53,2.246,1.914,Energy,Portfolio_C,Gbp,Sell,901,428.22
Trd00821,MSFT,25-06-2020,57.95,60.83,55.75,60.83,31641909,557654827.7,30.61,2.28,1.97,Technology,Portfolio_C,Gbp,Buy,722,69.77
Trd00461,NVDA,25-06-2020,261.69,272.84,255.34,267.97,29337748,826596876.1,43.73,1.913,1.908,Healthcare,Portfolio_C,Eur,Buy,2776,262.42
Trd00563,INTC,26-06-2020,293.88,294.1,274.65,288.75,23796868,2539663954,43.73,2.956,2.148,Technology,Portfolio_A,Usd,Sell,3731,272.32
Trd01956,NFLX,29-06-2020,563.19,565.34,540.52,544.72,12972577,2551442878,39.13,1.234,0.458,Healthcare,Portfolio_B,Gbp,Sell,2249,512.8
Trd01574,JPM,03-07-2020,372.5,379.71,352.56,357.78,40559997,2230464920,39,0.653,0.359,Consumer,Portfolio_B,Usd,Sell,597,291.71
Trd01610,NFLX,03-07-2020,150.41,152.14,140.97,147.5,4904174,1064420180,74.55,2.406,1.803,Consumer,Portfolio_A,Eur,Sell,135,153.46
Trd00200,TSLA,06-07-2020,272.31,273.13,245.34,253.44,24501638,2435289500,56.13,1.386,1.141,Technology,Portfolio_C,Usd,Sell,398,264.11
Trd01584,META,07-07-2020,768.01,792.83,699.89,732.82,1776592,6469326166,42.16,1.833,1.481,Technology,Portfolio_B,Usd,Buy,4565,872.53
Trd01651,NFLX,09-07-2020,574.71,576.86,518.51,545.57,26331033,4282049630,30.59,4.229,2.496,Healthcare,Portfolio_B,Gbp,Buy,487,443.39
Trd01333,TSLA,09-07-2020,434.49,455.04,395.02,402.2,44892404,2783850225,18.31,1.25,1.291,Financial,Portfolio_C,Eur,Buy,1526,448.78
Trd00750,WFC,09-07-2020,508.83,536.93,491.43,534.15,35132138,1614822516,43.73,2.406,1.772,Technology,Portfolio_B,Gbp,Buy,4276,543.65
Trd00326,META,10-07-2020,103,106.67,94.7,97.64,38817026,1949394570,49.39,4.93,0.575,Energy,Portfolio_A,Eur,Sell,3528,108
Trd01540,GS,13-07-2020,158.84,167.09,158.14,159.52,8729410,621322902.6,37.26,2.426,1.402,Healthcare,Portfolio_A,Usd,Sell,2603,173.72
Trd01819,TSLA,13-07-2020,305.58,329.32,295.01,325.33,17061030,527611084.8,56.71,4.153,1.788,Consumer,Portfolio_B,Usd,Sell,701,382.96
Trd01479,BAC,14-07-2020,294.1,331.13,288.49,317.08,6310045,1796630769,66.65,4.835,0.866,Consumer,Portfolio_C,Usd,Buy,1729,370.26
Trd01216,NFLX,14-07-2020,292.57,302.35,270.73,271.71,39227998,1457692903,34.36,0.664,1.048,Consumer,Portfolio_C,Eur,Sell,1058,287.07
Trd01096,NVDA,14-07-2020,349.06,362.57,339.48,438.495,8890534,1501160341,53.06,4.814,2.019,Financial,Portfolio_C,Usd,Sell,1702,404.96
Trd00076,BRK,15-07-2020,58.7,64.06,58.44,62.02,26057351,1949394570,29.81,4.16,1.358,Healthcare,Portfolio_C,Eur,Buy,3555,65.25
Trd00503,GOOGL,15-07-2020,151.18,154.55,145.75,149.5,21466921,1177349726,24.55,2.594,1.128,Energy,Portfolio_B,Usd,Sell,2365,161.21
Trd01747,GOOGL,17-07-2020,85.25,999999,81.62,999999,40165893,153920467.4,27.93,0.132,0.616,Healthcare,Portfolio_C,Usd,Buy,4787,79.32
Trd01147,NVDA,17-07-2020,218.23,227.57,209.53,227.42,42374423,560765640.8,51.18,2.406,1.846,Energy,Portfolio_B,Usd,Sell,340,251.59
Trd00064,META,21-07-2020,399.66,413.38,372.19,383.41,28245247,2311980320,43.73,3.377,2.281,Financial,Portfolio_A,Usd,Buy,2436,372.4
Trd01605,WFC,22-07-2020,582.41,588.5,562.03,584.2,23255810,1949394570,37.21,4.745,1.934,Energy,Portfolio_B,Eur,Sell,886,640.18
Trd00800,META,23-07-2020,177.83,179.96,161.39,164.31,26912376,1949394570,37.87,3.305,1.996,Technology,Portfolio_A,Usd,Sell,3755,195.8
Trd00548,WFC,23-07-2020,548.14,593.29,526.39,586.6,36253040,3005835776,43.73,4.567,1.878,Technology,Portfolio_B,Usd,Sell,1805,689.97
Trd00952,AMD,24-07-2020,267.94,279.87,266.7,269.8,32626294,606538998.8,52.07,0.449,0.447,Healthcare,Portfolio_A,Gbp,Sell,3934,229.43
Trd00397,BRK,24-07-2020,62.98,68.98,60.68,438.495,22122015,319452988.8,60.93,4.708,1.402,Technology,Portfolio_B,Eur,Sell,406,55.17
Trd00550,BAC,27-07-2020,72.81,77.91,69.88,76.24,39122174,386543280.4,66.64,4.933,0.403,Healthcare,Portfolio_A,Eur,Sell,4769,66.85
Trd01261,AAPL,28-07-2020,288.77,297.3,279.4,288.63,37387551,1232377943,8.84,1.535,0.635,Consumer,Portfolio_B,Usd,Buy,1747,317.78
Trd01763,AAPL,28-07-2020,676.26,684.23,650.59,656.75,44338270,2218645985,43.73,2.335,0.539,Energy,Portfolio_B,Usd,Sell,3513,730.63
Trd00799,GOOGL,28-07-2020,293.82,302.27,271.07,276.52,21609479,1843080737,18.63,1.633,0.904,Energy,Portfolio_B,Gbp,Buy,1546,225.84
Trd00565,META,28-07-2020,145.38,150.86,133.54,137.05,37126092,1949394570,28.05,4.483,2.368,Technology,Portfolio_B,Usd,Buy,2434,141.88
Trd01501,JPM,29-07-2020,480.36,501.01,427.7,445.22,25486529,1949394570,36.3,0.566,0.937,Technology,Portfolio_C,Usd,Sell,3845,416.16
Trd01318,TSLA,29-07-2020,682.29,707.28,631.53,635.08,2970477,2930693515,56.78,4.295,1.908,Technology,Portfolio_C,Gbp,Sell,2262,683.63
Trd00613,WFC,29-07-2020,523.45,553.04,515.09,547.36,1923376,4772459208,62.03,2.873,1.946,Energy,Portfolio_B,Usd,Sell,4957,446.78
Trd00159,AAPL,30-07-2020,255.65,277.31,248.43,264.52,42317596,2513682243,12.51,2.503,1.123,Consumer,Portfolio_B,Eur,Sell,4790,290.27
  Trd01427  ,AMD,30-07-2020,374.25,384.92,348.65,350.63,6241295,875506279.8,50.47,0.578,1.921,Financial,Portfolio_B,Usd,Sell,1913,316.09
Trd00790,BAC,30-07-2020,438.24,457.61,420.29,438.495,6548597,3251318946,43.73,1.692,0.601,Financial,Portfolio_A,Eur,Sell,4928,443.3
Trd00790,BAC,30-07-2020,438.24,457.61,420.29,438.495,6548597,3251318946,43.73,1.692,0.601,Consumer,Portfolio_A,Eur,Sell,4928,443.3
Trd01911,WFC,31-07-2020,605.25,611.85,543.9,569.17,27626508,2097472841,38.39,2.659,1.558,Technology,Portfolio_B,Usd,Sell,2807,486.93
Trd00406,GS,03-08-2020,360.31,373.35,345.55,368.63,25562169,1120500281,35.87,0.595,1.402,Healthcare,Portfolio_C,Usd,Sell,1516,438.72
Trd01118,WFC,03-08-2020,285.21,296.9,270.84,278.43,45809806,1055281163,68.09,2.287,0.671,Financial,Portfolio_B,Usd,Sell,1877,224.77
Trd01125,NFLX,04-08-2020,193.97,197.38,182.27,187.53,5648420,1949394570,20.89,0.731,1.585,Energy,Portfolio_A,Eur,Sell,2725,198.01
Trd00766,INTC,05-08-2020,134.62,173.6455936,139.46,138.17,20271162,1354421373,68.57,1.976,1.044,Energy,Portfolio_B,Usd,Sell,3815,128.08
Trd00679,META,05-08-2020,719.56,737.94,663.2,671.64,1990135,6236937696,43.73,1.953,0.315,Consumer,Portfolio_B,Eur,Sell,862,793.16
Trd01275,META,05-08-2020,521.22,533.4,486.51,491.4,25562169,3687991889,63.46,1.959,1.665,Healthcare,Portfolio_A,Usd,Buy,272,407.11
Trd00260,GOOGL,06-08-2020,247,255.59,235.94,239.66,25985805,839334615.7,27.46,0.372,1.633,Consumer,Portfolio_C,Gbp,Sell,2575,261.32
Trd01566,GOOGL,06-08-2020,507.09,518.15,466.73,473.61,6339627,2976164293,45.6,3.576,0.592,Energy,Portfolio_B,Usd,Sell,1688,536.91
Trd01697,NFLX,10-08-2020,203.57,455.31,187.8,438.495,43450005,258887943.8,8.29,0.795,1.402,Technology,Portfolio_C,Usd,Sell,1732,183.01
Trd01088,NVDA,11-08-2020,461.69,445.69,417.2260144,445.69,25562169,1949394570,64.93,1.218,0.815,Technology,Portfolio_B,Usd,Buy,761,442.52
Trd01905,NVDA,12-08-2020,708.29,730.88,639.83,665.03,41837684,6310106564,53.69,1.868,0.557,Consumer,Portfolio_B,Usd,Buy,1143,602.84
Trd00310,GS,13-08-2020,657.36,683.57,637.73,675.54,45149511,2369299149,24.83,2.317,1.722,Technology,Portfolio_A,Usd,Sell,3370,763.5
Trd01363,META,13-08-2020,87.47,95.32,84.03,91.22,18308395,385718296.8,46.18,1.215,0.722,Healthcare,Portfolio_A,Usd,Sell,820,89.56
Trd01181,AMZN,14-08-2020,255.17,268.52,249,263.62,25486944,1853451324,50.09,4.038,1.402,Financial,Portfolio_C,Eur,Sell,4875,225.99
Trd00907,AMD,18-08-2020,489.62,551.66,475.45,527.67,23943174,563648123.6,43.73,1.847,0.523,Healthcare,Portfolio_A,Usd,Sell,2159,572.22
Trd01674,AMD,18-08-2020,315.43,328.25,300.12,316.88,37259731,2646826708,53.15,2.406,0.839,Financial,Portfolio_B,Gbp,Sell,1481,265.76
Trd00842,BAC,18-08-2020,149.42,152.6,143.12,143.47,5675303,640769013.8,54.73,3.487,0.754,Technology,Portfolio_B,Gbp,Sell,4163,171.18
Trd00530,NVDA,18-08-2020,695.41,705.53,674.96,699.75,21150940,6158915402,53.73,4.143,1.065,Healthcare,Portfolio_B,Usd,Sell,2484,574.14
Trd01165,TSLA,20-08-2020,50.15,50.77,46.02,46.97,1420445,331528398,6.75,3.064,1.546,Financial,Portfolio_B,Usd,Sell,249,54.01
Trd00718,TSLA,21-08-2020,218.98,222.09,203.32,438.495,20212277,1830720563,16.82,2.944,1.722,Consumer,Portfolio_B,Gbp,Sell,1975,227.22
Trd00811,GOOGL,24-08-2020,501.03,557.25,476.2,540.04,35823342,2730391476,65.94,0.339,1.254,Consumer,Portfolio_B,Eur,Buy,3141,502.84
Trd01796,GOOGL,24-08-2020,349.3,365.03,332.46,356.14,25562169,1399732768,44.81,0.258,1.593,Energy,Portfolio_C,Usd,Buy,4547,337.9
Trd00647,GS,26-08-2020,268.67,275.51,254.15,266.92,27537639,1332832456,43.73,4.318,0.609,Healthcare,Portfolio_C,Gbp,Buy,2037,279.48
Trd00196,NFLX,26-08-2020,523.59,539.3,490.98,-1,16111457,1663277642,28.35,0.105,1.402,Financial,Portfolio_B,Usd,Sell,4434,403.98
Trd01032,AMD,28-08-2020,66.81,69.21,65.53,66.54,37978183,511241924.6,43.73,3.613,0.9,Financial,Portfolio_A,Usd,Sell,4212,67.18
Trd01641,META,28-08-2020,204.56,213.85,199.77,208.56,21552534,214229912.2,9.65,1.918,1.169,Financial,Portfolio_B,Eur,Sell,1026,167.2
Trd01502,MSFT,28-08-2020,149.28,153.92,135.52,139.44,2763871,712386410.4,76.74,3.403,2.022,Healthcare,Portfolio_A,Usd,Buy,864,145.59
Trd00201,TSLA,28-08-2020,429.14,448.64,423.86,434.84,6765365,559350346.2,8.67,0.232,1.841,Healthcare,Portfolio_C,Usd,Buy,2589,506
Trd01647,WFC,28-08-2020,300.18,455.31,289.68,438.495,25562169,1949394570,66.61,2.406,1.152,Healthcare,Portfolio_C,Eur,Sell,1711,277.21
Trd01103,AAPL,01-09-2020,331.43,348.67,319.33,337.69,21368984,1949394570,21.16,2.565,1.546,Financial,Portfolio_B,Eur,Sell,4508,310.4
Trd01564,AMZN,01-09-2020,124.54,126.66,122.41,125.87,21722465,1085039049,9.46,4.668,1.571,Healthcare,Portfolio_B,Usd,Sell,4855,146.73
Trd01571,META,02-09-2020,666.66,697.66,635.97,640.2,43433951,3492202012,56.56,2.517,1.602,Technology,Portfolio_B,Usd,Buy,1010,709.02
Trd00887,TSLA,02-09-2020,476.4,486.61,455.05,462.18,25562169,1949394570,54.89,2.576,0.435,Consumer,Portfolio_A,Eur,Buy,3108,546.67
Trd00376,BAC,03-09-2020,704.93,729.32,671.41,438.495,26438944,3484092162,61.75,3.769,1.859,Healthcare,Portfolio_A,Eur,Sell,1506,787.68
Trd00589,TSLA,03-09-2020,291.79,299.02,278.47,284.27,18483958,1103691067,71.82,3.42,0.489,Healthcare,Portfolio_A,Usd,Buy,2470,249.86
Trd01020,GS,04-09-2020,71.74,72.99,66.41,66.99,39145444,98505512.49,20.44,2.406,1.501,Consumer,Portfolio_A,Usd,Sell,3246,55.19
Trd01156,INTC,04-09-2020,736.91,800.79,700.72,438.495,25562169,1113356989,54.13,2.005,1.687,Technology,Portfolio_B,Eur,Sell,2512,862.57
Trd00055,NVDA,04-09-2020,512.12,515.13,484.79,438.495,31648904,1949394570,45.47,0.601,1.402,Consumer,Portfolio_A,Usd,Sell,1664,444.59
Trd01644,GS,07-09-2020,342.92,372.06,334.69,355.06,666123,848105547.6,40.6,0.234,2.104,Consumer,Portfolio_C,Eur,Sell,708,347.2
Trd01130,MSFT,07-09-2020,112.26,115.66,101.11,105.06,19040250,416545460,47.98,4.327,1.536,Technology,Portfolio_A,Gbp,Sell,278,114.77
Trd01310,AMD,08-09-2020,77.72,81.65,76.53,79.13,19782604,574254006.5,6.96,2.406,1.476,Energy,Portfolio_A,Usd,Sell,1354,74.94
Trd01208,GOOGL,08-09-2020,63.3,67.91,62.3,66.36,11254604,651882416.6,78.23,4.948,0.519,Energy,Portfolio_B,Usd,Sell,1726,65.82
Trd01144,AAPL,09-09-2020,317.98,333.42,296.8,307.73,49162636,1226000013,78.54,2.467,0.856,Healthcare,Portfolio_C,Eur,Sell,59,261.63
Trd01244,AMD,09-09-2020,798.93,868.57,773.27,841.26,661383,1301817882,77.47,4.302,1.865,Financial,Portfolio_C,Eur,Sell,846,871.87
Trd00668,GOOGL,09-09-2020,356.04,366.2,354.3,358.47,13075217,3168607023,16.54,4.471,1.968,Energy,Portfolio_A,Gbp,Sell,2585,362.06
  Trd00284  ,JPM,10-09-2020,539.53,575.1,531.87,572.56,44633541,3703913542,65.66,3.025,2.002,Consumer,Portfolio_A,Usd,Sell,3577,476.29
Trd00284,JPM,10-09-2020,539.53,575.1,531.87,572.56,44633541,3703913542,65.66,3.025,2.002,Consumer,Portfolio_A,Usd,Sell,3577,476.29
Trd00163,NFLX,10-09-2020,714.58,745.32,689.13,709.82,32643979,5726947010,43.73,1.024,1.402,Healthcare,Portfolio_B,Usd,Buy,555,730.66
Trd00307,META,11-09-2020,790.45,804.55,756.9,783.47,37986453,3890272493,48.99,2.065,1.761,Financial,Portfolio_C,Usd,Buy,1278,788.8
Trd00762,MSFT,14-09-2020,722.1,756.94,711.63,753.7,45391167,5562603712,36,3.889,1.207,Technology,Portfolio_B,Usd,Sell,3923,867.85
Trd00372,BAC,15-09-2020,684.67,707,665.1,697.78,13495121,4337096946,73.32,2.013,1.402,Consumer,Portfolio_A,Eur,Buy,1023,762.33
Trd01555,NVDA,15-09-2020,684.12,729.11,657.32,714.37,5473737,5681316745,45.67,2.125,1.697,Consumer,Portfolio_C,Usd,Sell,838,787.78
Trd01975,AMD,16-09-2020,222.38,235.8,219.12,438.495,25566480,1654101607,43.73,3.713,1.968,Consumer,Portfolio_C,Usd,Buy,2444,193.17
Trd00226,JPM,17-09-2020,769.74,793.03,743.98,777.3,5340932,5389936559,59.33,2.331,1.096,Financial,Portfolio_A,Usd,Sell,4706,744.3
Trd01736,TSLA,17-09-2020,410.98,445.81,408.25,433.32,15318832,1947506475,17.96,2.897,1.315,Technology,Portfolio_C,Usd,Sell,2280,478.96
Trd01460,AMD,18-09-2020,225.46,230.91,218.21,226.66,21416044,1705698778,59.83,4.781,0.819,Healthcare,Portfolio_C,Usd,Buy,1116,258.88
Trd01052,BAC,21-09-2020,538.76,554.77,519.22,438.495,1350712,2133452915,37.56,1.781,2.009,Healthcare,Portfolio_B,Eur,Buy,4573,478.48
Trd00580,NVDA,21-09-2020,688.16,690.94,617.26,646.29,3246904,2833372199,67.35,3.28,1.402,Energy,Portfolio_A,Usd,Sell,4633,596.38
Trd01225,AMD,22-09-2020,624.64,634.05,569.86,594.23,43204252,2919154875,75.15,2.406,1.139,Consumer,Portfolio_C,Usd,Sell,2276,616.15
Trd01037,BRK,22-09-2020,341.26,369.25,326.38,360.99,25724076,1764381222,52.86,3.729,0.68,Financial,Portfolio_C,Usd,Buy,624,306.19
Trd01304,META,22-09-2020,400.6,433.83,381.4,425.28,14544181,3461982059,65.86,2.406,1.755,Technology,Portfolio_A,Eur,Sell,4422,443.14
Trd00360,META,23-09-2020,310.03,329.1150661,324.34,298.96,4146539,2771824382,49.83,1.572,1.276,Financial,Portfolio_C,Gbp,Sell,3191,346.87
Trd00168,NVDA,24-09-2020,360.46,379.27,353.89,374.65,1780791,1949394570,43.73,1.396,0.916,Consumer,Portfolio_B,Usd,Buy,956,375.79
Trd01180,AMZN,25-09-2020,750.01,818.64,732.59,791.29,5438491,4899302895,51.42,0.782,0.766,Financial,Portfolio_C,Gbp,Sell,2426,669.57
Trd01523,BAC,25-09-2020,753.86,796.89,719.52,773.05,25024333,5452569026,79.96,3.473,2.475,Energy,Portfolio_B,Usd,Buy,4926,778.74
Trd01623,NFLX,25-09-2020,303.26,309.56,298.02,438.495,1621747,1381690579,70.42,1.224,1.89,Financial,Portfolio_A,Eur,Buy,1647,328.01
Trd01418,AMZN,28-09-2020,319.9,327.89,305.13,312,24893996,1000491648,65.62,3.51,1.402,Financial,Portfolio_C,Eur,Buy,464,266.41
Trd00893,BAC,28-09-2020,531.42,561.95,524.34,540.06,2191492,2844108797,46.1,3.424,1.422,Consumer,Portfolio_A,Gbp,Buy,2752,560.15
Trd00892,GOOGL,28-09-2020,295.94,299.04,291.32,298.58,30684587,467882623.1,53.03,1.913,2.268,Energy,Portfolio_C,Usd,Sell,2918,346.6
Trd01291,AMD,29-09-2020,477.78,509.67,458.3,493.9,27976454,1073400000,26.98,4.547,1.65,Technology,Portfolio_A,Gbp,Buy,2913,543.03
Trd00898,BAC,30-09-2020,500.77,505.56,462.9,475.06,7260068,991647369.9,11.01,3.072,1.401,Energy,Portfolio_B,Usd,Sell,3117,529.57
Trd01834,GS,30-09-2020,72.7,73.95,69.36,71.77,30014349,162628810.4,53.33,3.869,0.496,Technology,Portfolio_A,Eur,Buy,362,64.62
Trd01436,META,30-09-2020,775.4,803.56,764.86,791.95,28182675,6135889217,73.77,4.02,1.504,Energy,Portfolio_B,Usd,Buy,233,888.72
Trd00105,BRK,02-10-2020,145.26,153.25,138.83,150.06,15993933,1949394570,60.35,2.406,1.01,Consumer,Portfolio_A,Eur,Sell,4322,152.65
Trd00741,BRK,02-10-2020,432.07,445.14,420.04,426.13,8740552,4085186437,40.23,4.087,2.027,Technology,Portfolio_C,Eur,Buy,1868,439.8
